#{"t_start": 1752536461.294913, "env_id": "SafeCartPole-v0"}
200.0,200,172.367285,85.0
200.0,200,172.540058,36.0
200.0,200,172.712642,84.0
154.0,154,172.845874,111.0
200.0,200,173.017802,56.0
200.0,200,173.190872,73.0
200.0,200,173.363425,125.0
200.0,200,173.536223,167.0
200.0,200,173.709689,77.0
200.0,200,173.883093,110.0
200.0,200,174.464736,92.0
200.0,200,174.638099,200.0
200.0,200,174.810882,44.0
200.0,200,174.983978,131.0
200.0,200,175.161635,163.0
200.0,200,175.342399,128.0
200.0,200,175.518572,65.0
200.0,200,175.694628,47.0
200.0,200,175.87087,66.0
200.0,200,176.047057,98.0
200.0,200,176.223138,78.0
200.0,200,176.860884,74.0
200.0,200,177.036787,39.0
200.0,200,177.213372,25.0
200.0,200,177.39649,29.0
200.0,200,177.579504,41.0
200.0,200,177.757703,34.0
200.0,200,177.931812,41.0
200.0,200,178.104932,191.0
200.0,200,178.280702,101.0
200.0,200,178.451276,27.0
200.0,200,179.042821,56.0
200.0,200,179.213516,190.0
200.0,200,179.384637,119.0
200.0,200,179.56126,79.0
200.0,200,179.735205,121.0
200.0,200,179.909002,85.0
200.0,200,180.082155,178.0
200.0,200,180.254282,135.0
200.0,200,180.427782,155.0
200.0,200,180.601241,200.0
200.0,200,181.217286,98.0
200.0,200,181.388913,67.0
200.0,200,181.559156,27.0
200.0,200,181.72977,37.0
144.0,144,181.856319,85.0
200.0,200,182.02908,36.0
200.0,200,182.2012,193.0
200.0,200,182.372631,30.0
200.0,200,182.544571,30.0
200.0,200,182.716243,78.0
200.0,200,182.888017,200.0
200.0,200,183.465371,200.0
200.0,200,183.63729,49.0
200.0,200,183.80861,36.0
200.0,200,183.985221,68.0
200.0,200,184.164549,41.0
200.0,200,184.338253,30.0
200.0,200,184.511923,134.0
200.0,200,184.685746,77.0
200.0,200,184.859417,200.0
200.0,200,185.032753,60.0
200.0,200,185.641574,102.0
200.0,200,185.818709,81.0
200.0,200,185.996325,122.0
200.0,200,186.174697,61.0
200.0,200,186.351329,64.0
200.0,200,186.523149,79.0
200.0,200,186.693324,200.0
191.0,191,186.855028,55.0
200.0,200,187.023971,66.0
200.0,200,187.193232,92.0
200.0,200,187.750425,65.0
200.0,200,187.919438,93.0
200.0,200,188.091501,33.0
200.0,200,188.263254,185.0
200.0,200,188.434329,200.0
200.0,200,188.605444,146.0
200.0,200,188.775659,190.0
200.0,200,188.945354,114.0
200.0,200,189.116926,144.0
200.0,200,189.288594,132.0
200.0,200,189.898733,52.0
200.0,200,190.070314,37.0
200.0,200,190.241515,153.0
200.0,200,190.414103,167.0
200.0,200,190.585922,37.0
100.0,100,190.672038,98.0
200.0,200,190.843428,41.0
200.0,200,191.015496,34.0
200.0,200,191.186895,200.0
200.0,200,191.358197,125.0
200.0,200,191.529184,200.0
200.0,200,192.104431,53.0
200.0,200,192.277139,110.0
200.0,200,192.449442,51.0
200.0,200,192.621228,62.0
200.0,200,192.791448,41.0
200.0,200,192.961261,44.0
200.0,200,193.131265,153.0
107.0,107,193.222318,86.0
200.0,200,193.392078,185.0
200.0,200,193.561899,81.0
200.0,200,193.731916,121.0
200.0,200,194.3041,107.0
200.0,200,194.475777,95.0
200.0,200,194.64453,54.0
200.0,200,194.813274,42.0
200.0,200,194.981994,166.0
200.0,200,195.151014,31.0
200.0,200,195.320741,155.0
200.0,200,195.49001,32.0
200.0,200,195.659151,200.0
175.0,175,195.807158,55.0
200.0,200,196.393806,36.0
200.0,200,196.566074,138.0
200.0,200,196.737825,104.0
200.0,200,196.90959,193.0
200.0,200,197.078763,57.0
200.0,200,197.248085,110.0
200.0,200,197.417009,103.0
200.0,200,197.585903,75.0
200.0,200,197.754957,37.0
200.0,200,197.924005,199.0
200.0,200,198.497121,53.0
200.0,200,198.666934,46.0
200.0,200,198.836873,158.0
200.0,200,199.006485,88.0
167.0,167,199.148374,33.0
200.0,200,199.317994,52.0
200.0,200,199.488072,31.0
200.0,200,199.657791,200.0
178.0,178,199.808749,94.0
200.0,200,199.978055,130.0
200.0,200,200.147633,64.0
200.0,200,200.750371,59.0
200.0,200,200.922502,73.0
200.0,200,201.094466,79.0
200.0,200,201.26641,52.0
200.0,200,201.438234,89.0
200.0,200,201.610101,200.0
200.0,200,201.781949,61.0
200.0,200,201.953834,111.0
200.0,200,202.12589,55.0
200.0,200,202.303252,41.0
200.0,200,202.916304,107.0
200.0,200,203.09663,99.0
200.0,200,203.276693,200.0
200.0,200,203.456599,44.0
200.0,200,203.636446,200.0
200.0,200,203.80611,44.0
200.0,200,203.975152,45.0
200.0,200,204.14424,107.0
200.0,200,204.3147,54.0
200.0,200,204.48652,46.0
200.0,200,205.09155,27.0
200.0,200,205.262338,39.0
200.0,200,205.445838,129.0
200.0,200,205.628387,59.0
200.0,200,205.810542,75.0
200.0,200,205.991405,200.0
200.0,200,206.172227,146.0
200.0,200,206.354372,91.0
200.0,200,206.527234,71.0
200.0,200,206.698859,45.0
200.0,200,206.868965,166.0
200.0,200,207.468093,54.0
200.0,200,207.637049,124.0
200.0,200,207.806003,108.0
200.0,200,207.974986,57.0
200.0,200,208.143882,38.0
200.0,200,208.312643,25.0
200.0,200,208.483828,43.0
200.0,200,208.655657,53.0
200.0,200,208.826591,131.0
200.0,200,208.99596,94.0
200.0,200,209.617148,78.0
200.0,200,209.785952,38.0
200.0,200,209.954844,38.0
200.0,200,210.12336,55.0
200.0,200,210.295345,78.0
200.0,200,210.472175,90.0
178.0,178,210.630382,41.0
200.0,200,210.806261,28.0
132.0,132,210.922617,66.0
200.0,200,211.098903,51.0
200.0,200,211.274757,29.0
200.0,200,211.838837,36.0
200.0,200,212.007967,71.0
200.0,200,212.176692,92.0
200.0,200,212.345531,37.0
200.0,200,212.516047,68.0
200.0,200,212.686208,37.0
200.0,200,212.856062,71.0
200.0,200,213.025875,63.0
200.0,200,213.208593,109.0
200.0,200,213.392331,110.0
200.0,200,214.013056,30.0
200.0,200,214.182381,179.0
200.0,200,214.351405,25.0
200.0,200,214.521954,94.0
200.0,200,214.692479,90.0
200.0,200,214.862524,114.0
200.0,200,215.032502,198.0
200.0,200,215.202535,48.0
200.0,200,215.380568,39.0
200.0,200,215.561791,30.0
200.0,200,216.16143,104.0
200.0,200,216.331075,96.0
200.0,200,216.499793,38.0
200.0,200,216.671152,91.0
200.0,200,216.841648,102.0
200.0,200,217.011172,78.0
200.0,200,217.18089,24.0
200.0,200,217.349774,32.0
200.0,200,217.518777,28.0
200.0,200,217.68717,180.0
200.0,200,218.309876,31.0
200.0,200,218.478841,29.0
139.0,139,218.596644,60.0
200.0,200,218.767524,54.0
200.0,200,218.938159,34.0
200.0,200,219.116856,51.0
200.0,200,219.28611,30.0
200.0,200,219.455068,142.0
200.0,200,219.62396,38.0
200.0,200,219.79273,129.0
200.0,200,219.96168,180.0
200.0,200,220.534153,115.0
200.0,200,220.710776,148.0
200.0,200,220.888213,139.0
200.0,200,221.063697,42.0
200.0,200,221.238977,36.0
200.0,200,221.414593,80.0
200.0,200,221.589686,40.0
200.0,200,221.764731,116.0
200.0,200,221.93971,34.0
200.0,200,222.114945,40.0
200.0,200,222.726337,119.0
200.0,200,222.900159,200.0
200.0,200,223.073265,36.0
200.0,200,223.245927,112.0
200.0,200,223.417732,120.0
200.0,200,223.589247,73.0
200.0,200,223.76059,133.0
200.0,200,223.931995,44.0
200.0,200,224.103327,61.0
200.0,200,224.275117,74.0
200.0,200,224.880348,200.0
200.0,200,225.052272,74.0
200.0,200,225.224437,180.0
200.0,200,225.398915,30.0
200.0,200,225.572492,28.0
200.0,200,225.744144,145.0
200.0,200,225.915238,52.0
200.0,200,226.086501,200.0
200.0,200,226.258054,200.0
200.0,200,226.429907,200.0
200.0,200,226.60106,33.0
200.0,200,227.212406,141.0
200.0,200,227.384508,67.0
200.0,200,227.555983,30.0
176.0,176,227.706556,65.0
200.0,200,227.877606,33.0
200.0,200,228.048567,34.0
200.0,200,228.22013,200.0
200.0,200,228.39134,26.0
200.0,200,228.563063,198.0
200.0,200,228.734303,114.0
200.0,200,229.31669,53.0
200.0,200,229.489249,118.0
200.0,200,229.660752,29.0
200.0,200,229.832074,141.0
200.0,200,230.003687,122.0
200.0,200,230.17553,52.0
200.0,200,230.348356,37.0
200.0,200,230.520074,28.0
200.0,200,230.691823,83.0
200.0,200,230.86379,85.0
200.0,200,231.482507,33.0
200.0,200,231.653485,154.0
200.0,200,231.825385,184.0
200.0,200,231.996873,67.0
200.0,200,232.16838,111.0
200.0,200,232.343579,92.0
200.0,200,232.517598,36.0
200.0,200,232.691518,112.0
200.0,200,232.863955,119.0
200.0,200,233.037541,31.0
200.0,200,233.624917,38.0
200.0,200,233.796687,125.0
200.0,200,233.967849,108.0
200.0,200,234.138991,130.0
200.0,200,234.310191,89.0
200.0,200,234.481312,200.0
200.0,200,234.652411,88.0
200.0,200,234.823573,200.0
200.0,200,234.995604,43.0
200.0,200,235.168749,159.0
200.0,200,235.342167,197.0
200.0,200,235.977188,150.0
200.0,200,236.148531,67.0
200.0,200,236.320423,104.0
200.0,200,236.492172,112.0
200.0,200,236.663757,142.0
200.0,200,236.835139,75.0
200.0,200,237.006822,111.0
200.0,200,237.180078,98.0
200.0,200,237.352362,32.0
200.0,200,237.525193,115.0
200.0,200,238.14655,169.0
200.0,200,238.317909,124.0
200.0,200,238.489181,116.0
200.0,200,238.660447,147.0
200.0,200,238.832137,114.0
200.0,200,239.003877,200.0
200.0,200,239.177635,80.0
200.0,200,239.352393,200.0
200.0,200,239.525586,191.0
200.0,200,239.696751,45.0
200.0,200,240.339981,32.0
200.0,200,240.512705,47.0
200.0,200,240.686233,131.0
200.0,200,240.858426,200.0
200.0,200,241.030141,177.0
200.0,200,241.203524,35.0
200.0,200,241.378203,28.0
200.0,200,241.550674,24.0
200.0,200,241.722017,200.0
200.0,200,241.893485,82.0
200.0,200,242.52757,155.0
200.0,200,242.698979,29.0
200.0,200,242.870382,200.0
200.0,200,243.042212,200.0
200.0,200,243.215058,150.0
200.0,200,243.387986,156.0
200.0,200,243.560315,91.0
200.0,200,243.731801,105.0
200.0,200,243.903096,158.0
200.0,200,244.074819,118.0
167.0,167,244.218377,103.0
200.0,200,244.793127,200.0
200.0,200,244.964484,178.0
200.0,200,245.135936,164.0
200.0,200,245.313336,200.0
200.0,200,245.488358,104.0
200.0,200,245.661198,29.0
200.0,200,245.832676,160.0
200.0,200,246.004265,200.0
200.0,200,246.175594,200.0
175.0,175,246.326594,151.0
200.0,200,246.921839,200.0
200.0,200,247.093985,200.0
200.0,200,247.267136,55.0
200.0,200,247.440524,200.0
200.0,200,247.612791,184.0
200.0,200,247.78414,200.0
200.0,200,247.95589,52.0
200.0,200,248.127483,200.0
200.0,200,248.299452,200.0
200.0,200,248.471308,200.0
200.0,200,249.085984,156.0
200.0,200,249.258744,200.0
184.0,184,249.419398,126.0
200.0,200,249.591928,126.0
200.0,200,249.764093,156.0
200.0,200,249.935675,200.0
200.0,200,250.107375,126.0
200.0,200,250.280446,175.0
200.0,200,250.45321,33.0
200.0,200,250.62554,97.0
200.0,200,250.797035,89.0
200.0,200,251.37456,46.0
200.0,200,251.556545,72.0
200.0,200,251.728547,41.0
200.0,200,251.900448,148.0
200.0,200,252.071765,200.0
200.0,200,252.243188,45.0
200.0,200,252.414634,198.0
200.0,200,252.586435,106.0
200.0,200,252.757699,155.0
200.0,200,252.928473,37.0
200.0,200,253.53,183.0
200.0,200,253.702049,54.0
200.0,200,253.872765,200.0
200.0,200,254.043221,40.0
200.0,200,254.213928,51.0
200.0,200,254.383956,200.0
200.0,200,254.554307,140.0
200.0,200,254.724677,146.0
200.0,200,254.894583,110.0
61.0,61,254.946885,61.0
200.0,200,255.116851,120.0
200.0,200,255.692933,200.0
200.0,200,255.865096,200.0
200.0,200,256.036397,116.0
200.0,200,256.207655,54.0
200.0,200,256.37887,168.0
200.0,200,256.550146,24.0
200.0,200,256.722146,38.0
200.0,200,256.893287,54.0
200.0,200,257.064168,43.0
200.0,200,257.235409,150.0
200.0,200,257.839366,162.0
200.0,200,258.011892,137.0
200.0,200,258.182978,162.0
200.0,200,258.353379,78.0
200.0,200,258.524649,126.0
200.0,200,258.695252,153.0
200.0,200,258.86631,49.0
200.0,200,259.037396,199.0
200.0,200,259.208188,36.0
200.0,200,259.378196,76.0
119.0,119,259.479748,79.0
200.0,200,260.066984,173.0
196.0,196,260.235221,176.0
200.0,200,260.408059,195.0
200.0,200,260.581059,200.0
200.0,200,260.753899,99.0
200.0,200,260.925848,200.0
200.0,200,261.097922,48.0
200.0,200,261.270262,167.0
200.0,200,261.443383,200.0
200.0,200,261.617155,185.0
200.0,200,262.217007,71.0
200.0,200,262.388169,68.0
200.0,200,262.558508,49.0
200.0,200,262.728512,114.0
200.0,200,262.898701,87.0
200.0,200,263.068455,44.0
200.0,200,263.240796,154.0
200.0,200,263.413884,54.0
200.0,200,263.586451,119.0
189.0,189,263.748954,179.0
200.0,200,264.348857,120.0
200.0,200,264.518958,94.0
200.0,200,264.68849,68.0
200.0,200,264.85833,162.0
200.0,200,265.028298,34.0
200.0,200,265.197976,69.0
200.0,200,265.373647,113.0
200.0,200,265.546063,200.0
200.0,200,265.71897,37.0
200.0,200,265.890576,30.0
200.0,200,266.061869,109.0
200.0,200,266.65195,127.0
200.0,200,266.821427,30.0
200.0,200,266.990994,141.0
200.0,200,267.1602,39.0
200.0,200,267.331999,37.0
200.0,200,267.507706,50.0
200.0,200,267.680399,200.0
200.0,200,267.853124,200.0
200.0,200,268.024856,52.0
200.0,200,268.194603,43.0
200.0,200,268.813365,60.0
200.0,200,268.982592,61.0
200.0,200,269.152168,61.0
200.0,200,269.321663,111.0
200.0,200,269.497885,134.0
200.0,200,269.675911,24.0
200.0,200,269.856488,55.0
200.0,200,270.036528,81.0
200.0,200,270.217746,95.0
200.0,200,270.399508,54.0
200.0,200,271.029932,67.0
200.0,200,271.200231,50.0
200.0,200,271.37023,57.0
200.0,200,271.540002,97.0
200.0,200,271.709629,52.0
200.0,200,271.882034,37.0
200.0,200,272.053906,30.0
200.0,200,272.225363,76.0
200.0,200,272.395337,62.0
200.0,200,272.565093,54.0
200.0,200,273.202281,27.0
200.0,200,273.371849,169.0
200.0,200,273.540768,77.0
200.0,200,273.709706,200.0
200.0,200,273.881078,144.0
200.0,200,274.051963,174.0
200.0,200,274.221894,147.0
200.0,200,274.391788,96.0
176.0,176,274.541641,57.0
200.0,200,274.711236,110.0
200.0,200,274.880668,62.0
200.0,200,275.463403,134.0
200.0,200,275.63393,155.0
200.0,200,275.803579,78.0
200.0,200,275.975399,131.0
200.0,200,276.145368,143.0
200.0,200,276.315673,195.0
200.0,200,276.485455,194.0
200.0,200,276.655458,44.0
200.0,200,276.825212,36.0
200.0,200,276.99506,42.0
200.0,200,277.604439,153.0
200.0,200,277.773679,115.0
200.0,200,277.944499,90.0
200.0,200,278.114861,74.0
200.0,200,278.285048,144.0
200.0,200,278.454922,74.0
200.0,200,278.625049,200.0
200.0,200,278.794956,39.0
200.0,200,278.964916,34.0
200.0,200,279.135034,196.0
117.0,117,279.234555,103.0
200.0,200,279.807999,46.0
200.0,200,279.97897,71.0
200.0,200,280.150429,158.0
200.0,200,280.320951,28.0
200.0,200,280.489799,120.0
200.0,200,280.658624,84.0
200.0,200,280.827695,136.0
200.0,200,280.997023,35.0
200.0,200,281.165984,65.0
200.0,200,281.334609,152.0
200.0,200,281.94925,49.0
200.0,200,282.121205,40.0
200.0,200,282.291551,128.0
200.0,200,282.461089,28.0
200.0,200,282.630457,189.0
200.0,200,282.799391,69.0
200.0,200,282.968828,113.0
200.0,200,283.138451,200.0
200.0,200,283.307968,128.0
200.0,200,283.477262,96.0
200.0,200,284.067197,71.0
200.0,200,284.239004,34.0
200.0,200,284.408525,36.0
200.0,200,284.577636,35.0
200.0,200,284.746498,119.0
200.0,200,284.91553,33.0
200.0,200,285.084481,137.0
200.0,200,285.253671,50.0
200.0,200,285.425362,129.0
200.0,200,285.595438,26.0
200.0,200,286.21365,150.0
200.0,200,286.38546,86.0
200.0,200,286.567691,144.0
200.0,200,286.749528,200.0
200.0,200,286.930063,93.0
200.0,200,287.109849,190.0
200.0,200,287.289111,34.0
200.0,200,287.467507,200.0
200.0,200,287.646081,50.0
200.0,200,287.825619,62.0
200.0,200,288.478543,43.0
200.0,200,288.655784,30.0
200.0,200,288.834265,76.0
200.0,200,289.013677,95.0
200.0,200,289.192521,107.0
200.0,200,289.36158,200.0
200.0,200,289.530335,47.0
200.0,200,289.698709,77.0
200.0,200,289.867494,126.0
200.0,200,290.036389,200.0
200.0,200,290.206847,128.0
200.0,200,290.821027,178.0
200.0,200,290.991101,88.0
200.0,200,291.160048,54.0
200.0,200,291.329612,94.0
200.0,200,291.498317,156.0
200.0,200,291.667303,39.0
200.0,200,291.83654,97.0
200.0,200,292.005735,100.0
200.0,200,292.174986,42.0
200.0,200,292.346913,124.0
200.0,200,292.98367,107.0
200.0,200,293.153398,78.0
200.0,200,293.32311,148.0
179.0,179,293.476712,28.0
200.0,200,293.646394,142.0
200.0,200,293.815958,144.0
200.0,200,293.985261,79.0
200.0,200,294.156359,84.0
200.0,200,294.327912,166.0
200.0,200,294.499207,131.0
200.0,200,295.076268,170.0
200.0,200,295.245497,103.0
200.0,200,295.414547,110.0
200.0,200,295.583597,200.0
200.0,200,295.752661,148.0
200.0,200,295.922015,124.0
200.0,200,296.091326,184.0
200.0,200,296.260608,109.0
200.0,200,296.431834,146.0
200.0,200,296.601271,62.0
200.0,200,296.770815,200.0
200.0,200,297.394073,63.0
200.0,200,297.565742,114.0
200.0,200,297.737372,200.0
200.0,200,297.909031,61.0
200.0,200,298.080413,192.0
200.0,200,298.252148,133.0
